Region,State,County,RC Code,RC Name,Secession,Unity,Unmarked,Invalid
South,Northern Bahr El Ghazal,Aweil North,501021,Ameel,831,0,0,0
South,Northern Bahr El Ghazal,Aweil North,501022,Ngapakoot,392,0,0,0
South,Northern Bahr El Ghazal,Aweil North,501023,Warkuot,329,0,0,2
South,Northern Bahr El Ghazal,Aweil North,501024,Abyei Mouduouk,633,0,0,0
South,Northern Bahr El Ghazal,Aweil North,501025,Jaach,2304,7,0,0
South,Northern Bahr El Ghazal,Aweil North,501026,Malith Anei Deng,1430,1,0,0
South,Northern Bahr El Ghazal,Aweil North,501027,Mabior Anguei,1202,0,0,1
South,Northern Bahr El Ghazal,Aweil North,501028,Makuac Deng Ayom,1433,0,0,0
South,Northern Bahr El Ghazal,Aweil North,501029,Wathok,1956,1,0,1
South,Northern Bahr El Ghazal,Aweil North,501030,Mayen Ulem,2966,2,0,2
South,Northern Bahr El Ghazal,Aweil North,501031,Majak-Markaz,1262,4,2,10
South,Northern Bahr El Ghazal,Aweil North,501032,Angor Chuei,1066,0,0,0
South,Northern Bahr El Ghazal,Aweil North,501033,Malual Deng Arum,627,0,0,0
South,Northern Bahr El Ghazal,Aweil North,501034,Wun-Lang,1431,0,0,2
South,Northern Bahr El Ghazal,Aweil North,501035,Rummading,1227,0,0,0
South,Northern Bahr El Ghazal,Aweil North,501036,Maper Dut Thou,1888,2,0,3
South,Northern Bahr El Ghazal,Aweil North,501037,War-Geng,875,0,0,5
South,Northern Bahr El Ghazal,Aweil North,501038,Panwetkuek,1942,0,0,0
South,Northern Bahr El Ghazal,Aweil North,501039,Abyei Chok,1398,0,1,1
South,Northern Bahr El Ghazal,Aweil East,502001,Madhol,2791,4,0,3
South,Northern Bahr El Ghazal,Aweil East,502002,Manyiel,896,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502003,Mabok Tong,2081,0,2,0
South,Northern Bahr El Ghazal,Aweil East,502004,Dok-Kul,1961,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502005,Makuach Kiir,2501,1,0,1
South,Northern Bahr El Ghazal,Aweil East,502006,Malualdit,1584,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502007,Ameth Akok,1675,0,1,4
South,Northern Bahr El Ghazal,Aweil East,502008,Rum-Rol,1160,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502009,Kuel-Ajuong,951,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502010,Rialdit Marol Akot,1773,1,0,0
South,Northern Bahr El Ghazal,Aweil East,502011,Makuei-Deng,1439,0,0,5
South,Northern Bahr El Ghazal,Aweil East,502012,Majok-yieth-Thio,5979,2,0,1
South,Northern Bahr El Ghazal,Aweil East,502013,Malith-Alek,4024,5,0,7
South,Northern Bahr El Ghazal,Aweil East,502014,Pagai,1938,0,0,2
South,Northern Bahr El Ghazal,Aweil East,502015,Ajiep,1800,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502016,Pariak center,3747,0,2,5
South,Northern Bahr El Ghazal,Aweil East,502017,Mabil center,2078,7,11,4
South,Northern Bahr El Ghazal,Aweil East,502018,Uyon center,2004,2,3,1
South,Northern Bahr El Ghazal,Aweil East,502019,Wun-Atemei,966,0,0,4
South,Northern Bahr El Ghazal,Aweil East,502020,Wanyjok,2413,6,1,3
South,Northern Bahr El Ghazal,Aweil East,502021,Mayen-Adhoot,1278,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502022,Baac center,3248,1,5,5
South,Northern Bahr El Ghazal,Aweil East,502023,Warbek Center,3381,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502024,Rum-aker center,3978,0,4,17
South,Northern Bahr El Ghazal,Aweil East,502025,Mabior-Angony center,1771,8,1,12
South,Northern Bahr El Ghazal,Aweil East,502026,Malualkon,3125,11,9,17
South,Northern Bahr El Ghazal,Aweil East,502027,War-Awar,5141,0,0,9
South,Northern Bahr El Ghazal,Aweil East,502028,Angoot center,3592,0,2,0
South,Northern Bahr El Ghazal,Aweil East,502029,Rum-dier Center (Baac),2825,3,3,3
South,Northern Bahr El Ghazal,Aweil East,502030,War-Guet,2062,2,0,7
South,Northern Bahr El Ghazal,Aweil East,502031,Tonggoi,987,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502032,Gal center,1389,0,2,4
South,Northern Bahr El Ghazal,Aweil East,502033,Makuei-agep,1788,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502034,Manyiel Center,2207,2,4,5
South,Northern Bahr El Ghazal,Aweil East,502035,Wunyiik,4740,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502036,Rum-Athoi,1635,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502037,Aguek-Jang,470,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502038,Wun-Lang,1509,0,0,2
South,Northern Bahr El Ghazal,Aweil East,502039,Wardong,1837,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502040,Machartiit,1613,0,1,0
South,Northern Bahr El Ghazal,Aweil East,502041,Malualkuel,2087,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502042,War-Akec,1089,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502043,Malual-Baai,3244,2,3,6
South,Northern Bahr El Ghazal,Aweil East,502044,Ador,1259,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502045,Peth,2707,2,0,0
South,Northern Bahr El Ghazal,Aweil East,502046,Kudic,1763,0,0,4
South,Northern Bahr El Ghazal,Aweil East,502047,Majak-Aweer,1106,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502048,Ajeriak Center,1285,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502049,Mathiangdut-Akot,1474,1,0,1
South,Northern Bahr El Ghazal,Aweil East,502050,Amethwet-Duang,1301,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502051,Majak-pawel,1806,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502052,Mathiang-nantok,1110,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502053,Lieth,1704,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502054,Wunkuel,1188,0,0,2
South,Northern Bahr El Ghazal,Aweil East,502055,Areu center,1318,0,0,4
South,Northern Bahr El Ghazal,Aweil East,502056,Marol-Lach center,1138,3,2,1
South,Northern Bahr El Ghazal,Aweil East,502057,Marial-Ngal,1170,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502058,Manger-Tong,1350,2,0,3
South,Northern Bahr El Ghazal,Aweil East,502059,Mayom-Wel,915,1,1,1
South,Northern Bahr El Ghazal,Aweil East,502060,Mathiangtiit,703,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502061,Dhiak Center,1991,0,1,8
South,Northern Bahr El Ghazal,Aweil East,502062,Amothic,1042,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502063,Mabor-Akeen,480,0,0,8
South,Northern Bahr El Ghazal,Aweil East,502064,Pangap,1200,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502065,Malek-Yel,782,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502066,Pan-ameth,1030,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502067,Machar-Geng,712,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502068,Riangwet-Yai,445,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502069,Riang-Mal,1573,1,1,1
South,Northern Bahr El Ghazal,Aweil East,502070,Ajiep,629,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502071,Makuach,1495,1,0,1
South,Northern Bahr El Ghazal,Aweil East,502072,Ajac-thok,1716,1,12,1
South,Northern Bahr El Ghazal,Aweil East,502073,Mangok,2113,1,6,2
South,Northern Bahr El Ghazal,Aweil East,502074,Mabior Wundiing,656,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502075,Marol Center Duluit,678,0,0,2
South,Northern Bahr El Ghazal,Aweil East,502076,Mathiang-Amol,447,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502077,Marialtong-Liai,520,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502078,Malek-Duluit,772,0,0,2
South,Northern Bahr El Ghazal,Aweil East,502079,Yargot,1833,0,0,4
South,Northern Bahr El Ghazal,Aweil East,502080,Gueng-Kou,2169,8,0,7
South,Northern Bahr El Ghazal,Aweil East,502081,Akuemkou,2934,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502082,Atuek-chok,1957,1,0,5
South,Northern Bahr El Ghazal,Aweil East,502083,Makol-Akanyjok,936,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502084,Majok-Buol,477,0,0,1
South,Northern Bahr El Ghazal,Aweil East,502085,Miir-Alek  1,435,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502086,Dok-kul,2333,3,1,17
South,Northern Bahr El Ghazal,Aweil East,502087,Makueiwet-Tong /Makuei,412,4,0,1
South,Northern Bahr El Ghazal,Aweil East,502088,Udom or Makol-Panyier,1288,1,0,1
South,Northern Bahr El Ghazal,Aweil East,502089,Miir-Alek 2 / Aremypiny,4092,0,1,7
South,Northern Bahr El Ghazal,Aweil East,502090,Warlang-Garam,1880,1,0,1
South,Northern Bahr El Ghazal,Aweil East,502091,Malualdeng-Ngor,1094,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502092,Rialdit center (Mangar Tong),1578,0,0,3
South,Northern Bahr El Ghazal,Aweil East,502093,Pan-Apuoth,2877,1,0,4
South,Northern Bahr El Ghazal,Aweil East,502094,Nyan-Ruet,979,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502095,Marial-Adal,1487,0,0,3
South,Northern Bahr El Ghazal,Aweil East,502096,Long-Apoth,1539,1,3,3
South,Northern Bahr El Ghazal,Aweil East,502097,Tiit-Cok Mareng,2497,0,0,3
South,Northern Bahr El Ghazal,Aweil East,502098,Manger Tong,1605,0,0,0
South,Northern Bahr El Ghazal,Aweil East,502099,Marol Ajuong,1197,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503001,Malek Alel Centre,1934,0,0,4
South,Northern Bahr El Ghazal,Aweil South,503002,Malual Aduet Centre,1592,0,1,0
South,Northern Bahr El Ghazal,Aweil South,503003,Panthony,1293,2,0,0
South,Northern Bahr El Ghazal,Aweil South,503004,Majak Goi,1347,0,0,5
South,Northern Bahr El Ghazal,Aweil South,503005,Achuam,1827,1,0,0
South,Northern Bahr El Ghazal,Aweil South,503006,Dokul,1392,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503007,Mayom Lach,1143,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503008,Makuach -Amiir,643,0,0,2
South,Northern Bahr El Ghazal,Aweil South,503009,Gakrol,1619,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503010,Rum Aluel,1523,2,0,0
South,Northern Bahr El Ghazal,Aweil South,503011,Mawier,1856,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503012,Burajak,1019,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503013,Makuei Alel,1138,1,0,1
South,Northern Bahr El Ghazal,Aweil South,503014,Akach,2079,2,0,2
South,Northern Bahr El Ghazal,Aweil South,503015,Tiaraliet Centre,2512,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503016,Mangar Lual,1302,0,0,3
South,Northern Bahr El Ghazal,Aweil South,503017,Bulamom Referendum Centre,790,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503018,Aluel,1116,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503019,Pankar Centre,1011,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503020,Thuryeth Centre,594,1,0,1
South,Northern Bahr El Ghazal,Aweil South,503021,Nyieth,1237,0,0,1
South,Northern Bahr El Ghazal,Aweil South,503022,Riangman Kuek,1283,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503023,Panthou,2555,0,0,2
South,Northern Bahr El Ghazal,Aweil South,503024,Riangker,2005,0,1,8
South,Northern Bahr El Ghazal,Aweil South,503025,Wunbut Centre,830,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503026,Makuach Agep Centre,860,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503027,Alueth Centre,591,0,1,0
South,Northern Bahr El Ghazal,Aweil South,503028,Mading Chan,887,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503029,Peth,559,0,0,1
South,Northern Bahr El Ghazal,Aweil South,503030,Ayai Centre,779,0,0,1
South,Northern Bahr El Ghazal,Aweil South,503031,Aruet maker,381,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503032,Dokul,588,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503033,Riang-Aleu Centre,515,0,0,1
South,Northern Bahr El Ghazal,Aweil South,503034,Amet-weer centre,644,0,0,0
South,Northern Bahr El Ghazal,Aweil South,503035,Thiok-Ajuet Center,646,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504001,Amudho Center,1004,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504002,Marol Buol Center,451,0,5,1
South,Northern Bahr El Ghazal,Aweil West,504003,Makuach center,700,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504004,Mabok Akot Center,401,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504005,Hong Center,644,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504006,Anyuop Jang Center,1763,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504007,Marial Bai Center,2583,0,0,1
South,Northern Bahr El Ghazal,Aweil West,504008,Mabior Ngor Center,609,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504009,Achoro Center,1370,1,0,2
South,Northern Bahr El Ghazal,Aweil West,504010,Mayom Akuak-rel,1251,0,0,2
South,Northern Bahr El Ghazal,Aweil West,504011,Agoor Center,1220,0,0,3
South,Northern Bahr El Ghazal,Aweil West,504012,Majak-Adiim Center,805,1,0,0
South,Northern Bahr El Ghazal,Aweil West,504013,Pan-Long Center,929,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504014,Wun-giir Center,907,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504015,Machar Uguak,1063,2,0,3
South,Northern Bahr El Ghazal,Aweil West,504016,Guangnou Center,447,0,0,1
South,Northern Bahr El Ghazal,Aweil West,504017,Wed-wiel Center,2006,0,0,4
South,Northern Bahr El Ghazal,Aweil West,504018,Malith-buol Center/Ameth Center,1047,10,5,24
South,Northern Bahr El Ghazal,Aweil West,504019,Nyamlel Thii Center,1325,1,1,0
South,Northern Bahr El Ghazal,Aweil West,504020,Amothic Center,1180,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504021,Nyamleldit Center,2210,3,6,1
South,Northern Bahr El Ghazal,Aweil West,504022,Aguat Center,1274,0,2,3
South,Northern Bahr El Ghazal,Aweil West,504023,Maker Amuk,607,2,0,9
South,Northern Bahr El Ghazal,Aweil West,504024,Mareng Akuar,597,1,0,0
South,Northern Bahr El Ghazal,Aweil West,504025,Makercimel Center,653,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504026,Maduany Center,1776,2,0,1
South,Northern Bahr El Ghazal,Aweil West,504027,Nyinbuoli Center,1720,0,1,1
South,Northern Bahr El Ghazal,Aweil West,504028,Maluil Akong Center,1015,1,0,1
South,Northern Bahr El Ghazal,Aweil West,504029,Achana Center,559,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504030,Langic Center,891,0,0,3
South,Northern Bahr El Ghazal,Aweil West,504031,Chumic Center,581,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504032,Amat-nyang,687,2,0,4
South,Northern Bahr El Ghazal,Aweil West,504033,Akeuic Center,1235,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504034,Akuak Ngap Center,1793,0,0,1
South,Northern Bahr El Ghazal,Aweil West,504035,Malou Center,1139,0,1,0
South,Northern Bahr El Ghazal,Aweil West,504036,Udhum Center,1911,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504037,Ben Ben Center,710,0,0,1
South,Northern Bahr El Ghazal,Aweil West,504038,Rumtit,833,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504039,Auluic Center,1066,0,1,0
South,Northern Bahr El Ghazal,Aweil West,504040,Lolkou Center,328,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504041,Makerajuet Center,231,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504042,Magar Center,355,0,3,1
South,Northern Bahr El Ghazal,Aweil West,504043,Guem Center,400,0,0,1
South,Northern Bahr El Ghazal,Aweil West,504044,Rual Ngol Center,371,0,0,1
South,Northern Bahr El Ghazal,Aweil West,504045,Lueth Abur,461,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504046,Mariam Center,766,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504047,Riang-Angon,778,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504048,Kuhnyrac (Kuech Rach),742,0,0,1
South,Northern Bahr El Ghazal,Aweil West,504049,Amothic,370,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504050,Majakbaai,2344,0,0,3
South,Northern Bahr El Ghazal,Aweil West,504051,Manyiel,1770,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504052,Mayom Angok,1952,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504053,Jorbioch,920,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504054,Majokdengdit,608,0,0,4
South,Northern Bahr El Ghazal,Aweil West,504055,What Nyang,638,0,1,2
South,Northern Bahr El Ghazal,Aweil West,504056,Ariathdit Centre,1991,3,0,6
South,Northern Bahr El Ghazal,Aweil West,504057,Zirah Center,1384,1,2,3
South,Northern Bahr El Ghazal,Aweil West,504058,Newsite Center,1158,3,6,3
South,Northern Bahr El Ghazal,Aweil West,504059,Aweil National Center,2317,4,0,0
South,Northern Bahr El Ghazal,Aweil West,504060,Salva Kiir Center,2128,0,0,1
South,Northern Bahr El Ghazal,Aweil West,504061,Sikk Hadit Center,3100,1,0,1
South,Northern Bahr El Ghazal,Aweil West,504062,Aweil Town Central Center,2551,0,0,0
South,Northern Bahr El Ghazal,Aweil West,504063,Naivasha Center,1208,1,0,1
South,Northern Bahr El Ghazal,Aweil West,504064,Maderia center,1994,14,2,17
South,Northern Bahr El Ghazal,Aweil West,504065,Naivasha West Center,1458,6,1,3
South,Northern Bahr El Ghazal,Aweil West,504066,BulukCenter,1998,1,0,0
South,Northern Bahr El Ghazal,Aweil West,504067,Maper Akot Center,1678,0,1,1
South,Northern Bahr El Ghazal,Aweil West,504068,Makuec-Awiit center,1634,3,1,5
South,Northern Bahr El Ghazal,Aweil West,504069,Maper South Center,960,2,0,2
South,Northern Bahr El Ghazal,Aweil West,504070,Ayat Toich Center,982,2,0,5
South,Northern Bahr El Ghazal,Aweil West,504071,Maper East Center,1834,3,0,1
South,Northern Bahr El Ghazal,Aweil West,504072,Maper Akot Headquarters Center,3373,0,0,10
South,Northern Bahr El Ghazal,Aweil West,504073,Yieth Aluk Center,1465,1,0,0
South,Northern Bahr El Ghazal,Aweil West,504074,Mathiang West Center,1189,4,0,1
South,Northern Bahr El Ghazal,Aweil West,504075,Mathiang East Center,1834,34,2,6
South,Northern Bahr El Ghazal,Aweil West,504076,Wun - Liet,1056,0,0,0
South,Northern Bahr El Ghazal,Aweil Centre,505001,Alok Center,1196,0,0,6
South,Northern Bahr El Ghazal,Aweil Centre,505002,Baau Center,1155,0,0,0
South,Northern Bahr El Ghazal,Aweil Centre,505003,Waraher Primary School,555,0,0,1
South,Northern Bahr El Ghazal,Aweil Centre,505004,Panjab Center,417,0,0,0
South,Northern Bahr El Ghazal,Aweil Centre,505005,Barmayen Center,1003,0,2,0
South,Northern Bahr El Ghazal,Aweil Centre,505006,Pinywela Center,289,1,0,0
South,Northern Bahr El Ghazal,Aweil Centre,505007,Warrel Center,533,0,0,4
South,Northern Bahr El Ghazal,Aweil Centre,505008,Awoda Center,1127,0,0,0
South,Northern Bahr El Ghazal,Aweil Centre,505009,Umora Center,591,0,0,1
South,Northern Bahr El Ghazal,Aweil Centre,505010,Aroyo Center,957,0,0,0
South,Northern Bahr El Ghazal,Aweil Centre,505011,Chamanguei Center,649,0,0,1
South,Northern Bahr El Ghazal,Aweil Centre,505012,Nyinalel Center,928,0,0,1
South,Northern Bahr El Ghazal,Aweil Centre,505013,Nyalath Center,648,2,4,1
South,Northern Bahr El Ghazal,Aweil Centre,505014,Warkuac Center,1558,0,0,0
South,Northern Bahr El Ghazal,Aweil Centre,505015,Awiil Center,886,1,3,0
South,Northern Bahr El Ghazal,Aweil Centre,505016,Koum Center,2512,0,6,0
South,Western Bahr El Ghazal,Raga,601001,Temsah Moraya Open Space,940,8,11,5
South,Western Bahr El Ghazal,Raga,601002,Boro Bahr Arded Open Space,60,2,1,1
South,Western Bahr El Ghazal,Raga,601003,Ferga Arded Open Space,933,0,0,0
South,Western Bahr El Ghazal,Raga,601004,Magwa Market Open Space,77,0,0,0
South,Western Bahr El Ghazal,Raga,601005,Gama Market Open,79,0,0,0
South,Western Bahr El Ghazal,Raga,601006,Kitiki Market Open Space,847,5,3,4
South,Western Bahr El Ghazal,Raga,601007,Balbala Market Open Space,260,0,0,0
South,Western Bahr El Ghazal,Raga,601008,Sira Malaga Jimezan Open Space,1550,0,0,0
South,Western Bahr El Ghazal,Raga,601009,Boro Madina West of Mosque,1820,0,1,0
South,Western Bahr El Ghazal,Raga,601010,Minamba B. Basic School (Ujuku),411,6,0,1
South,Western Bahr El Ghazal,Raga,601011,Kata Basic School,496,7,7,3
South,Western Bahr El Ghazal,Raga,601012,Demjalab Catholic ch Open Space,124,0,0,0
South,Western Bahr El Ghazal,Raga,601013,Mangayat Basic School,416,1,2,1
South,Western Bahr El Ghazal,Raga,601014,Sopo Market Open Space,347,134,1,7
South,Western Bahr El Ghazal,Raga,601015,Ujuku,1084,12,4,0
South,Western Bahr El Ghazal,Raga,601016,Kuru Health Center,331,1,0,2
South,Western Bahr El Ghazal,Raga,601017,Abulu Market Open Space,255,0,0,0
South,Western Bahr El Ghazal,Raga,601018,Raga South,1947,1396,49,33
South,Western Bahr El Ghazal,Raga,601019,Khor Shaman Basic School,2297,1213,116,59
South,Western Bahr El Ghazal,Raga,601020,Raga West,3064,393,26,12
South,Western Bahr El Ghazal,Raga,601021,Raga East,259,17,1,2
South,Western Bahr El Ghazal,Jur River,602001,Udici,1950,10,5,10
South,Western Bahr El Ghazal,Jur River,602002,Gette,1800,2,0,13
South,Western Bahr El Ghazal,Jur River,602003,Kayango,976,32,15,14
South,Western Bahr El Ghazal,Jur River,602004,Bar-yar,1537,17,34,7
South,Western Bahr El Ghazal,Jur River,602005,Bar-akol,616,8,5,18
South,Western Bahr El Ghazal,Jur River,602006,Ujodo,690,2,6,4
South,Western Bahr El Ghazal,Jur River,602007,Bar-urud,912,6,8,16
South,Western Bahr El Ghazal,Jur River,602008,Kangi,1794,8,2,6
South,Western Bahr El Ghazal,Jur River,602009,Dhikou,988,5,8,2
South,Western Bahr El Ghazal,Jur River,602010,Ajugo,613,4,0,16
South,Western Bahr El Ghazal,Jur River,602011,Warriieth,408,6,0,5
South,Western Bahr El Ghazal,Jur River,602012,Althony,1321,0,0,3
South,Western Bahr El Ghazal,Jur River,602013,Gumel basic school,633,3,0,13
South,Western Bahr El Ghazal,Jur River,602014,Athor basic school,798,2,2,6
South,Western Bahr El Ghazal,Jur River,602015,Mathiang,744,0,0,0
South,Western Bahr El Ghazal,Jur River,602016,Tharkuang,2304,1,0,1
South,Western Bahr El Ghazal,Jur River,602017,Chunchok,947,0,0,0
South,Western Bahr El Ghazal,Jur River,602018,Akonbet,1924,0,0,0
South,Western Bahr El Ghazal,Jur River,602019,Marial Bai,3007,0,0,0
South,Western Bahr El Ghazal,Jur River,602020,Maluil basic school,1018,0,0,2
South,Western Bahr El Ghazal,Jur River,602021,Kuenyajok,854,0,0,3
South,Western Bahr El Ghazal,Jur River,602022,Marial Ajiik,1165,3,4,3
South,Western Bahr El Ghazal,Jur River,602023,Nyinakok,1025,0,0,2
South,Western Bahr El Ghazal,Jur River,602024,Mabior-Abiem,2058,0,0,0
South,Western Bahr El Ghazal,Jur River,602025,Gieric basic school,1571,0,0,0
South,Western Bahr El Ghazal,Jur River,602026,Ayaga basic school,580,1,0,1
South,Western Bahr El Ghazal,Jur River,602027,Kuom akol biar,1066,1,0,2
South,Western Bahr El Ghazal,Jur River,602028,Achong- chong,1485,0,0,0
South,Western Bahr El Ghazal,Jur River,602029,Manyang,2116,0,0,0
South,Western Bahr El Ghazal,Jur River,602030,Akuom Agak,969,2,0,1
South,Western Bahr El Ghazal,Jur River,602031,Roc- Roc Dhong,1636,11,3,29
South,Western Bahr El Ghazal,Jur River,602032,Kuanya,1721,3,3,26
South,Western Bahr El Ghazal,Jur River,602033,Kor-Jamuas,629,10,1,0
South,Western Bahr El Ghazal,Jur River,602034,Aturo,689,24,13,15
South,Western Bahr El Ghazal,Jur River,602035,Wathalelo basic school,950,0,1,1
South,Western Bahr El Ghazal,Jur River,602036,Bar- dugo open space,422,3,5,0
